Chrome	r5.49Start	r5.49Stop	DistBetween	LengthGene1	LengthGene2
X	7829929	7847916	97	901	17987
X	7835511	7841039	0	17987	5528
X	7847885	7850023	6846	5528	2138
X	7850097	7850735	74	2138	638
X	7850853	7862269	118	638	11416
X	7858057	7880118	0	11416	22061
X	7889730	7920567	9612	22061	30837
X	7913553	7915297	0	30837	1744
X	7929774	7931550	14477	1744	1776
X	7931969	7955469	419	1776	23500
X	7955680	7964270	211	23500	8590
X	7964277	7969508	7	8590	5231
X	7969910	7972273	402	5231	2363
X	7972382	7975635	109	2363	3253
X	7978051	7981246	2416	3253	3195
X	7982035	7988097	789	3195	6062
X	7990610	7996087	2513	6062	5477
X	7996613	8010177	526	5477	13564
X	8011045	8013163	868	13564	2118
X	8013115	8015180	0	2118	2065
X	8015309	8029746	129	2065	14437
X	8023773	8025816	0	14437	2043
X	8026439	8029000	623	2043	2561
X	8029357	8031079	357	2561	1722
X	8032424	8036301	1345	1722	3877
X	8036583	8037638	282	3877	1055
X	8037937	8039635	299	1055	1698
X	8039872	8041888	237	1698	2016
X	8041982	8042529	94	2016	547
X	8042816	8044719	287	547	1903
X	8044764	8046308	45	1903	1544
X	8046981	8048566	673	1544	1585
X	8048632	8051399	66	1585	2767
X	8051687	8053050	288	2767	1363
X	8054146	8055586	1096	1363	1440
X	8055568	8056825	0	1440	1257
X	8058299	8059741	1474	1257	1442
X	8060974	8064093	1233	1442	3119
X	8064408	8071187	315	3119	6779
X	8072582	8134507	1395	6779	61925
X	8134717	8135516	210	61925	799
X	8135534	8137393	18	799	1859
X	8136517	8142072	0	1859	5555
X	8142684	8145742	612	5555	3058
X	8146705	8166495	963	3058	19790
X	8163930	8165437	0	19790	1507
X	8166357	8167839	920	1507	1482
X	8167450	8170234	0	1482	2784
X	8170233	8261202	0	2784	90969
X	8279814	8283537	18612	90969	3723
X	8291189	8292294	7652	3723	1105
X	8292973	8297975	679	1105	5002
X	8298568	8301296	593	5002	2728
X	8302041	8305691	745	2728	3650
X	8303305	8327044	0	3650	23739
X	8327120	8327842	76	23739	722
X	8327950	8330834	108	722	2884
X	8331113	8335297	279	2884	4184
X	8335280	8336381	0	4184	1101
X	8342266	8348327	5885	1101	6061
X	8350962	8351665	2635	6061	703
X	8352527	8354931	862	703	2404
X	8355512	8357382	581	2404	1870
X	8357329	8358471	0	1870	1142
X	8361476	8363040	3005	1142	1564
X	8364921	8367120	1881	1564	2199
X	8367238	8370104	118	2199	2866
X	8371150	8372353	1046	2866	1203
X	8373352	8374556	999	1203	1204
X	8375870	8377344	1314	1204	1474
X	8379041	8383568	1697	1474	4527
X	8383381	8411062	0	4527	27681
X	8411406	8449203	344	27681	37797
X	8419420	8423731	0	37797	4311
X	8449276	8452794	25545	4311	3518
X	8452912	8454225	118	3518	1313
X	8454662	8464192	437	1313	9530
X	8464241	8464981	49	9530	740
X	8465132	8467626	151	740	2494
X	8468337	8482561	711	2494	14224
X	8482844	8484807	283	14224	1963
X	8484649	8486423	0	1963	1774
X	8486086	8495264	0	1774	9178
X	8496170	8500337	906	9178	4167
X	8524192	8544714	23855	4167	20522
X	8571096	8574946	26382	20522	3850
X	8575584	8582793	638	3850	7209
X	8582660	8584079	0	7209	1419
X	8584360	8585844	281	1419	1484
X	8585852	8587587	8	1484	1735
X	8603685	8606515	16098	1735	2830
X	8606504	8608696	0	2830	2192
X	8608969	8611098	273	2192	2129
X	8610747	8614276	0	2129	3529
X	8614555	8615536	279	3529	981
X	8650758	8699837	35222	981	49079
X	8732356	8766807	32519	49079	34451
X	8767045	8792365	238	34451	25320
X	8792587	8794297	222	25320	1710
X	8795724	8797497	1427	1710	1773
X	8798177	8800281	680	1773	2104
X	8801101	8923509	820	2104	122408
X	8816921	8817720	0	122408	799
X	8866940	8868288	49220	799	1348
X	8877667	8878223	9379	1348	556
X	8924238	8948608	46015	556	24370
X	8948731	8962016	123	24370	13285
X	8963635	8965441	1619	13285	1806
X	8965375	8972532	0	1806	7157
X	8972856	8975090	324	7157	2234
X	8975096	8976779	6	2234	1683
X	8976964	8979900	185	1683	2936
X	8979965	8980899	65	2936	934
X	8982400	8983347	1501	934	947
X	8983546	8986859	199	947	3313
X	8987645	8997756	786	3313	10111
X	8998042	9000637	286	10111	2595
X	9001070	9002387	433	2595	1317
X	9002724	9011777	337	1317	9053
X	9016006	9029073	4229	9053	13067
X	9036585	9041763	7512	13067	5178
X	9042113	9043104	350	5178	991
X	9043342	9046009	238	991	2667
X	9046556	9050721	547	2667	4165
X	9050962	9052548	241	4165	1586
X	9052655	9053408	107	1586	753
X	9053547	9054018	139	753	471
X	9054157	9056123	139	471	1966
X	9057288	9083342	1165	1966	26054
X	9083359	9084638	17	26054	1279
X	9085690	9086581	1052	1279	891
X	9086702	9087653	121	891	951
X	9087931	9089366	278	951	1435
X	9088783	9090447	0	1435	1664
X	9090839	9096770	392	1664	5931
X	9100153	9104580	3383	5931	4427
X	9108909	9109735	4329	4427	826
X	9109818	9110573	83	826	755
X	9110905	9111401	332	755	496
X	9111688	9117290	287	496	5602
X	9119489	9120601	2199	5602	1112
X	9121170	9122864	569	1112	1694
X	9122820	9126406	0	1694	3586
X	9126759	9130618	353	3586	3859
X	9130834	9137237	216	3859	6403
X	9137811	9139958	574	6403	2147
X	9139948	9141369	0	2147	1421
X	9141375	9144070	6	1421	2695
X	9144460	9149853	390	2695	5393
X	9150210	9152703	357	5393	2493
X	9153318	9154436	615	2493	1118
X	9153318	9154436	0	1118	1118
X	9154730	9155365	294	1118	635
X	9154730	9155365	0	635	635
X	9155409	9161731	44	635	6322
X	9162471	9163958	740	6322	1487
X	9164634	9166922	676	1487	2288
X	9167450	9169387	528	2288	1937
X	9169681	9177150	294	1937	7469
X	9178682	9197669	1532	7469	18987
X	9211948	9213256	14279	18987	1308
X	9213392	9218491	136	1308	5099
X	9220691	9250260	2200	5099	29569
X	9223049	9224520	0	29569	1471
X	9250667	9252627	26147	1471	1960
X	9253877	9394162	1250	1960	140285
X	9400744	9445262	6582	140285	44518
X	9405557	9406195	0	44518	638
X	9427851	9428338	21656	638	487
X	9445638	9447703	17300	487	2065
X	9448655	9449242	952	2065	587
X	9449640	9450577	398	587	937
X	9452698	9465341	2121	937	12643
X	9465570	9474008	229	12643	8438
X	9469159	9470166	0	8438	1007
X	9479923	9483846	9757	1007	3923
X	9495067	9498313	11221	3923	3246
X	9498187	9500002	0	3246	1815
X	9500396	9502917	394	1815	2521
X	9502979	9517276	62	2521	14297
X	9520367	9553178	3091	14297	32811
X	9553129	9556791	0	32811	3662
X	9559475	9581099	2684	3662	21624
X	9588219	9591591	7120	21624	3372
X	9623681	9650237	32090	3372	26556
X	9672775	9676127	22538	26556	3352
X	9682396	9749482	6269	3352	67086
X	9759251	9761103	9769	67086	1852
X	9762219	9765597	1116	1852	3378
X	9767572	9768022	1975	3378	450
X	9768525	9770705	503	450	2180
X	9772455	9773312	1750	2180	857
X	9773902	9774568	590	857	666
X	9776016	9776992	1448	666	976
X	9778475	9779079	1483	976	604
X	9782323	9783193	3244	604	870
X	9803425	9805159	20232	870	1734
X	9822299	9825012	17140	1734	2713
X	9857486	9858911	32474	2713	1425
X	9859274	9860992	363	1425	1718
X	9860648	9871438	0	1718	10790
X	9872186	9874597	748	10790	2411
X	9883728	9900915	9131	2411	17187
X	9903268	9903886	2353	17187	618
X	9904536	9908312	650	618	3776
X	9911694	9944467	3382	3776	32773
X	9944984	9946669	517	32773	1685
X	9947885	9949531	1216	1685	1646
X	9949662	9964899	131	1646	15237
X	9955660	9956818	0	15237	1158
X	9966179	9976523	9361	1158	10344
X	9977203	9978875	680	10344	1672
X	9978947	9980204	72	1672	1257
X	9980566	10042911	362	1257	62345
X	10047645	10049042	4734	62345	1397
X	10052467	10089370	3425	1397	36903
X	10098433	10099322	9063	36903	889
X	10099325	10106407	3	889	7082
X	10107003	10108587	596	7082	1584
X	10108891	10110675	304	1584	1784
X	10112039	10113172	1364	1784	1133
X	10114143	10123948	971	1133	9805
X	10125027	10126428	1079	9805	1401
X	10128791	10157518	2363	1401	28727
X	10158266	10159296	748	28727	1030
X	10170088	10219990	10792	1030	49902
X	10220497	10222979	507	49902	2482
X	10222910	10223882	0	2482	972
X	10224193	10225851	311	972	1658
X	10227685	10241827	1834	1658	14142
X	10251203	10260346	9376	14142	9143
X	10260543	10261494	197	9143	951
X	10262084	10277264	590	951	15180
X	10265515	10269349	0	15180	3834
X	10269407	10270661	58	3834	1254
X	10270769	10275289	108	1254	4520
X	10277386	10279182	2097	4520	1796
X	10279993	10303850	811	1796	23857
X	10304420	10348928	570	23857	44508
X	10311518	10312252	0	44508	734
X	10326498	10326845	14246	734	347
X	10352219	10353709	25374	347	1490
X	10354769	10355911	1060	1490	1142
X	10355898	10368708	0	1142	12810
X	10367971	10371234	0	12810	3263
X	10371293	10372526	59	3263	1233
X	10372866	10375977	340	1233	3111
X	10376061	10381238	84	3111	5177
X	10384102	10479455	2864	5177	95353
X	10459875	10460624	0	95353	749
X	10483122	10484018	22498	749	896
X	10484952	10489849	934	896	4897
X	10490110	10493200	261	4897	3090
X	10492179	10496747	0	3090	4568
X	10496674	10514223	0	4568	17549
X	10517758	10521145	3535	17549	3387
X	10521770	10604900	625	3387	83130
X	10551713	10554704	0	83130	2991
X	10566466	10567499	11762	2991	1033
X	10605196	10638938	37697	1033	33742
X	10638535	10642848	0	33742	4313
X	10643108	10651699	260	4313	8591
X	10654081	10658270	2382	8591	4189
X	10658911	10662368	641	4189	3457
X	10662570	10666187	202	3457	3617
X	10666577	10673014	390	3617	6437
X	10672987	10680913	0	6437	7926
X	10674926	10680940	0	7926	6014
X	10681902	10716815	962	6014	34913
X	10726785	10741125	9970	34913	14340
X	10733263	10733928	0	14340	665
X	10736188	10737028	2260	665	840
X	10736730	10739114	0	840	2384
X	10741471	10742567	2357	2384	1096
X	10742790	10746360	223	1096	3570
X	10746479	10748902	119	3570	2423
X	10749175	10751446	273	2423	2271
X	10751688	10760279	242	2271	8591
X	10763320	10764705	3041	8591	1385
X	10764627	10771840	0	1385	7213
X	10772087	10784957	247	7213	12870
X	10788969	10793335	4012	12870	4366
X	10794393	10795771	1058	4366	1378
X	10799800	10817469	4029	1378	17669
X	10818005	10819664	536	17669	1659
X	10821432	10823745	1768	1659	2313
X	10824970	10858079	1225	2313	33109
X	10845642	10846519	0	33109	877
X	10858152	10861167	11633	877	3015
X	10861755	10933934	588	3015	72179
X	10938791	10943573	4857	72179	4782
X	10946369	10947549	2796	4782	1180
X	10951578	10953652	4029	1180	2074
X	10956060	10957203	2408	2074	1143
X	10960593	10962114	3390	1143	1521
X	10965474	10980332	3360	1521	14858
X	10983323	10984138	2991	14858	815
X	10984414	10986127	276	815	1713
X	10986525	10988980	398	1713	2455
X	10990306	11002181	1326	2455	11875
X	11002515	11006341	334	11875	3826
X	11006428	11017631	87	3826	11203
X	11019221	11020840	1590	11203	1619
X	11020910	11023120	70	1619	2210
X	11023395	11031056	275	2210	7661
X	11031892	11033722	836	7661	1830
X	11033795	11034296	73	1830	501
X	11034507	11035868	211	501	1361
X	11036574	11037788	706	1361	1214
X	11038153	11038842	365	1214	689
X	11038909	11042622	67	689	3713
X	11043477	11046625	855	3713	3148
X	11046517	11047945	0	3148	1428
X	11048434	11057245	489	1428	8811
X	11050793	11053793	0	8811	3000
X	11062048	11063091	8255	3000	1043
X	11063855	11064681	764	1043	826
X	11076964	11077520	12283	826	556
X	11096302	11096840	18782	556	538
X	11113464	11187732	16624	538	74268
X	11142269	11142918	0	74268	649
X	11191336	11196682	48418	649	5346
X	11202566	11205241	5884	5346	2675
X	11215612	11216379	10371	2675	767
X	11218331	11219332	1952	767	1001
X	11219495	11228107	163	1001	8612
X	11228220	11234117	113	8612	5897
X	11233909	11238767	0	5897	4858
X	11238539	11242033	0	4858	3494
X	11242153	11242898	120	3494	745
X	11243091	11243880	193	745	789
X	11244032	11244527	152	789	495
X	11244667	11249331	140	495	4664
X	11249914	11252757	583	4664	2843
X	11253270	11254962	513	2843	1692
X	11254932	11262130	0	1692	7198
X	11262478	11263216	348	7198	738
X	11263698	11303809	482	738	40111
X	11303980	11305700	171	40111	1720
X	11305816	11307223	116	1720	1407
X	11307533	11309602	310	1407	2069
X	11309922	11311436	320	2069	1514
X	11316888	11324228	5452	1514	7340
X	11324556	11348371	328	7340	23815
X	11336572	11340045	0	23815	3473
X	11348819	11353260	8774	3473	4441
X	11353915	11370301	655	4441	16386
X	11371114	11377138	813	16386	6024
X	11377540	11379097	402	6024	1557
X	11379285	11380302	188	1557	1017
X	11380802	11385556	500	1017	4754
X	11387203	11449079	1647	4754	61876
X	11449083	11452687	4	61876	3604
X	11455562	11456812	2875	3604	1250
X	11456806	11464355	0	1250	7549
X	11464654	11465443	299	7549	789
X	11465416	11466475	0	789	1059
X	11466740	11467673	265	1059	933
X	11467764	11470185	91	933	2421
X	11470151	11470653	0	2421	502
X	11470916	11472839	263	502	1923
X	11474851	11479787	2012	1923	4936
X	11475990	11478208	0	4936	2218
X	11491781	11493671	13573	2218	1890
X	11491781	11493671	0	1890	1890
X	11493874	11500034	203	1890	6160
X	11497276	11498227	0	6160	951
X	11500322	11505682	2095	951	5360
X	11506050	11509161	368	5360	3111
X	11509262	11509873	101	3111	611
X	11510159	11513981	286	611	3822
X	11516048	11571371	2067	3822	55323
X	11571377	11572622	6	55323	1245
X	11572965	11588773	343	1245	15808
X	11589145	11598427	372	15808	9282
X	11598343	11599044	0	9282	701
X	11600608	11603984	1564	701	3376
X	11604153	11609598	169	3376	5445
X	11610821	11613927	1223	5445	3106
X	11614278	11617889	351	3106	3611
X	11618373	11630650	484	3611	12277
X	11618701	11626803	0	12277	8102
X	11618701	11622847	0	8102	4146
X	11620423	11627928	0	4146	7505
X	11620423	11625798	0	7505	5375
X	11648306	11663541	22508	5375	15235
X	11657507	11658621	0	15235	1114
X	11663806	11672709	5185	1114	8903
X	11682877	11686286	10168	8903	3409
X	11686566	11695620	280	3409	9054
X	11695729	11701212	109	9054	5483
X	11702539	11710584	1327	5483	8045
X	11710931	11731493	347	8045	20562
X	11731576	11732059	83	20562	483
X	11733641	11735536	1582	483	1895
X	11736695	11740132	1159	1895	3437
X	11745165	11746563	5033	3437	1398
X	11746725	11748964	162	1398	2239
X	11749055	11758517	91	2239	9462
X	11758684	11762917	167	9462	4233
X	11763221	11765201	304	4233	1980
X	11765332	11766812	131	1980	1480
X	11767352	11769379	540	1480	2027
X	11769339	11770989	0	2027	1650
X	11771770	11781195	781	1650	9425
X	11781313	11782277	118	9425	964
X	11782385	11783219	108	964	834
X	11786040	11787778	2821	834	1738
X	11787978	11793943	200	1738	5965
X	11794470	11799373	527	5965	4903
X	11801442	11811286	2069	4903	9844
X	11814037	11818695	2751	9844	4658
X	11820443	11824883	1748	4658	4440
X	11825982	11879120	1099	4440	53138
X	11879567	11881797	447	53138	2230
X	11882095	11882981	298	2230	886
X	11884151	11886801	1170	886	2650
X	11886948	11897943	147	2650	10995
X	11901209	11903937	3266	10995	2728
X	11903744	11906244	0	2728	2500
X	11906410	11911409	166	2500	4999
X	11911258	11911994	0	4999	736
X	11912673	11914752	679	736	2079
X	11915097	11916781	345	2079	1684
X	11916861	11923061	80	1684	6200
X	11923317	11925498	256	6200	2181
X	11926665	11929316	1167	2181	2651
X	11949371	11950668	20055	2651	1297
X	11953828	11959180	3160	1297	5352
X	11964470	11965296	5290	5352	826
X	11966041	11966851	745	826	810
X	11980502	11981058	13651	810	556
X	11996977	11997873	15919	556	896
X	12001233	12007390	3360	896	6157
X	12022928	12229249	15538	6157	206321
X	12070473	12072659	0	206321	2186
X	12128595	12129910	55936	2186	1315
X	12267151	12268481	137241	1315	1330
X	12269629	12271788	1148	1330	2159
X	12298649	12302510	26861	2159	3861
X	12302894	12303870	384	3861	976
X	12305093	12306214	1223	976	1121
X	12326259	12347683	20045	1121	21424
X	12348902	12349471	1219	21424	569
X	12350437	12351793	966	569	1356
X	12353823	12357141	2030	1356	3318
X	12358132	12371539	991	3318	13407
X	12381006	12383484	9467	13407	2478
X	12384416	12386933	932	2478	2517
X	12388427	12390630	1494	2517	2203
X	12391194	12410580	564	2203	19386
X	12410667	12462394	87	19386	51727
X	12447157	12448268	0	51727	1111
X	12463202	12477226	14934	1111	14024
X	12478418	12486226	1192	14024	7808
X	12486588	12489668	362	7808	3080
X	12490080	12503943	412	3080	13863
X	12504010	12505632	67	13863	1622
X	12505947	12509563	315	1622	3616
X	12510349	12515251	786	3616	4902
X	12518325	12522478	3074	4902	4153
X	12522403	12523631	0	4153	1228
X	12523943	12525144	312	1228	1201
X	12525653	12547377	509	1201	21724
X	12547816	12551867	439	21724	4051
X	12553395	12576587	1528	4051	23192
X	12553495	12554665	0	23192	1170
X	12578236	12636477	23571	1170	58241
X	12599887	12602877	0	58241	2990
X	12638497	12643818	35620	2990	5321
X	12651069	12654651	7251	5321	3582
X	12654911	12657644	260	3582	2733
X	12659299	12666884	1655	2733	7585
X	12670605	12678991	3721	7585	8386
X	12679596	12790864	605	8386	111268
X	12695694	12698265	0	111268	2571
X	12749721	12751755	51456	2571	2034
X	12791536	12792702	39781	2034	1166
X	12792801	12795147	99	1166	2346
X	12795386	12797550	239	2346	2164
X	12797778	12800068	228	2164	2290
X	12801139	12801877	1071	2290	738
X	12802017	12803631	140	738	1614
X	12803986	12805948	355	1614	1962
X	12811510	12844450	5562	1962	32940
X	12845337	12851468	887	32940	6131
X	12853315	12854653	1847	6131	1338
X	12861942	12864029	7289	1338	2087
X	12864761	12868000	732	2087	3239
X	12868716	12870264	716	3239	1548
X	12878590	12879238	8326	1548	648
X	12882648	12928682	3410	648	46034
X	12897988	12898912	0	46034	924
X	12916231	12916982	17319	924	751
X	12930022	12970156	13040	751	40134
X	12947113	12949325	0	40134	2212
X	12973240	12984466	23915	2212	11226
X	12985156	12988026	690	11226	2870
X	12988547	12989770	521	2870	1223
X	12990125	13006475	355	1223	16350
X	13001415	13002227	0	16350	812
X	13016909	13022827	14682	812	5918
X	13022985	13028598	158	5918	5613
X	13023051	13028872	0	5613	5821
X	13033239	13047496	4367	5821	14257
X	13047494	13048957	0	14257	1463
X	13049073	13051405	116	1463	2332
X	13051478	13053611	73	2332	2133
X	13053739	13055732	128	2133	1993
X	13055747	13083197	15	1993	27450
X	13078511	13079006	0	27450	495
X	13083676	13085915	4670	495	2239
X	13087127	13088406	1212	2239	1279
X	13089532	13105699	1126	1279	16167
X	13106366	13108008	667	16167	1642
X	13108442	13152523	434	1642	44081
X	13129958	13130599	0	44081	641
X	13151425	13152528	20826	641	1103
X	13153013	13156521	485	1103	3508
X	13156720	13179354	199	3508	22634
X	13180049	13181774	695	22634	1725
X	13182396	13188469	622	1725	6073
X	13188502	13190684	33	6073	2182
X	13191130	13193943	446	2182	2813
X	13198915	13202036	4972	2813	3121
X	13209076	13223335	7040	3121	14259
X	13223857	13226027	522	14259	2170
X	13232351	13235042	6324	2170	2691
X	13253281	13262212	18239	2691	8931
X	13262224	13264505	12	8931	2281
X	13264639	13274193	134	2281	9554
X	13274738	13278906	545	9554	4168
X	13279243	13279926	337	4168	683
X	13279947	13281427	21	683	1480
X	13281632	13282877	205	1480	1245
X	13290926	13295262	8049	1245	4336
X	13295872	13296896	610	4336	1024
X	13298789	13303249	1893	1024	4460
X	13303402	13307107	153	4460	3705
X	13307275	13315057	168	3705	7782
X	13339936	13421315	24879	7782	81379
X	13422039	13423313	724	81379	1274
X	13428506	13429836	5193	1274	1330
X	13437676	13438952	7840	1330	1276
X	13446592	13449833	7640	1276	3241
X	13450505	13451899	672	3241	1394
X	13455704	13457392	3805	1394	1688
X	13457856	13487257	464	1688	29401
X	13487507	13496536	250	29401	9029
X	13499716	13503565	3180	9029	3849
X	13503698	13506009	133	3849	2311
X	13506147	13507261	138	2311	1114
X	13507226	13510436	0	1114	3210
X	13511022	13513240	586	3210	2218
X	13513373	13518439	133	2218	5066
X	13518778	13558601	339	5066	39823
X	13558617	13561844	16	39823	3227
X	13562047	13563327	203	3227	1280
X	13563732	13570265	405	1280	6533
X	13570927	13571915	662	6533	988
X	13571932	13574429	17	988	2497
X	13576941	13578649	2512	2497	1708
X	13578586	13612316	0	1708	33730
X	13586325	13608468	0	33730	22143
X	13608710	13611868	242	22143	3158
X	13612767	13616058	899	3158	3291
X	13616279	13621146	221	3291	4867
X	13621237	13630311	91	4867	9074
X	13630603	13638716	292	9074	8113
X	13631975	13633210	0	8113	1235
X	13633777	13635985	567	1235	2208
X	13639610	13649439	3625	2208	9829
X	13650197	13650859	758	9829	662
X	13651212	13652631	353	662	1419
X	13653578	13655200	947	1419	1622
X	13656785	13673521	1585	1622	16736
X	13673951	13676203	430	16736	2252
X	13676492	13677414	289	2252	922
X	13677782	13705526	368	922	27744
X	13684367	13685137	0	27744	770
X	13690422	13691671	5285	770	1249
X	13705717	13706903	14046	1249	1186
X	13707165	13716357	262	1186	9192
X	13716836	13720118	479	9192	3282
X	13720363	13724347	245	3282	3984
X	13724774	13739894	427	3984	15120
X	13740216	13879887	322	15120	139671
X	13849284	13850607	0	139671	1323
X	13890387	13893841	39780	1323	3454
X	13940805	13941528	46964	3454	723
X	13942044	13942767	516	723	723
X	13943313	13944036	546	723	723
X	13944582	13945305	546	723	723
X	13945851	13946574	546	723	723
X	13947120	13947844	546	723	724
X	13948390	13949113	546	724	723
X	13949659	13950382	546	723	723
X	13950929	13951651	547	723	722
X	13952197	13952922	546	722	725
